"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00283704","1997-05-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-25","40.7481","-74.152","7.3","HARRISON, NJ US","  208",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-05-30","40.7481","-74.152","7.3","HARRISON, NJ US","   15",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-05-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-02","40.7481","-74.152","7.3","HARRISON, NJ US","  287",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-03","40.7481","-74.152","7.3","HARRISON, NJ US","   81",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-13","40.7481","-74.152","7.3","HARRISON, NJ US","   41",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-06-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-18","40.7481","-74.152","7.3","HARRISON, NJ US","   76",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-06-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00283704","1997-06-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-06-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-06-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-06-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-02","40.7481","-74.152","7.3","HARRISON, NJ US","   30",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-07-03","40.7481","-74.152","7.3","HARRISON, NJ US","   23",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-07-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-09","40.7481","-74.152","7.3","HARRISON, NJ US","   84",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-07-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00283704","1997-07-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-22","40.7481","-74.152","7.3","HARRISON, NJ US","  366",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-07-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-24","40.7481","-74.152","7.3","HARRISON, NJ US","  787",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-07-25","40.7481","-74.152","7.3","HARRISON, NJ US","  648",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-07-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00283704","1997-07-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-07-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-05","40.7481","-74.152","7.3","HARRISON, NJ US","   94",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00283704","1997-08-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-13","40.7481","-74.152","7.3","HARRISON, NJ US","   36",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-08-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-16","40.7481","-74.152","7.3","HARRISON, NJ US","   20",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-18","40.7481","-74.152","7.3","HARRISON, NJ US","  114",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-08-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-20","40.7481","-74.152","7.3","HARRISON, NJ US","  259",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-08-21","40.7481","-74.152","7.3","HARRISON, NJ US","  112",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-08-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-28","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-29","40.7481","-74.152","7.3","HARRISON, NJ US","   36",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-08-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-01","40.7481","-74.152","7.3","HARRISON, NJ US","  180",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-03","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-11","40.7481","-74.152","7.3","HARRISON, NJ US","  193",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-20","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-25","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-09-28","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-29","40.7481","-74.152","7.3","HARRISON, NJ US","  269",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-09-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-05","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-10-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-10","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00283704","1997-10-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","1997-10-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
